id,name,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,fav
4kS9Mm77NMQ7LUEueMr8Mz,Ahora,0,254907,0.81,0.784,3,-3.223,0,0.0622,0.0874,0.000166,0.083,0.817,88.001,0
4ltmOkjK7YbdRdGG8uwS3i,Yo Te Lo Dije,0,220853,0.823,0.614,6,-5.809,1,0.069,0.0856,0,0.258,0.954,87.977,0
4pGPdqswjMQjrgvY2iYble,Ginza,0,171093,0.749,0.815,5,-6.381,0,0.083,0.228,0.00117,0.0838,0.866,102.218,0
52KolUfOR0hnpy3DwKHOaN,Mi Gente,0,209733,0.76,0.716,11,-6.36,0,0.0817,0.0223,0,0.231,0.469,105.007,0
52pN9RCHvIhJtDLfACPK73,Negro,0,182507,0.791,0.907,0,-2.223,1,0.0884,0.0132,0.211,0.245,0.828,164.107,0
53TAVuqPQIMHlkHSPeSQcv,No Es Justo,0,251267,0.811,0.812,7,-4.47,1,0.0635,0.151,0.000362,0.152,0.689,87.98,0
56CbxKfHo0DZr4nrOKyqXH,Morado,0,200667,0.881,0.696,11,-3.838,0,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
5CZknzGIMBrYufbEecajnH,Safari,0,205600,0.689,0.675,0,-4.281,1,0.32,0.531,3.17E-06,0.115,0.604,180.077,0
5CsjpEDyWtJteTHZPfPfH4,Sigo Extrañándote,0,201280,0.896,0.859,11,-4.232,0,0.21,0.154,0.000109,0.212,0.938,93.016,0
5EvZz0GIxhcq0cD9HISanv,Rojo,0,151147,0.652,0.595,11,-4.04,1,0.117,0.15,0.000106,0.0836,0.421,172.277,0
5GS5v1mPiMwurNyCUk1u6B,Negro,0,182507,0.791,0.907,0,-2.223,1,0.0884,0.0132,0.211,0.245,0.828,164.107,0
5HaZmrolajzYv0j34dNcxA,Azul,0,206373,0.842,0.828,6,-2.495,0,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
5L7uj6RgtVwh3KFStugVLf,Azul,0,206373,0.842,0.828,6,-2.495,0,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
5PH9zGk4sBx1IfFWh3Ek8Y,Rojo,0,151147,0.652,0.595,11,-4.04,1,0.117,0.15,0.000106,0.0836,0.421,172.277,0
5ZOO1WZjRtuSGs3leg0NOP,Un Sueño,0,196053,0.717,0.821,2,-5.83,1,0.0608,0.0631,0,0.065,0.569,96.033,0
5dhQ3N64X6QVDUngyVVXHo,Ginza,0,171093,0.749,0.815,5,-6.381,0,0.083,0.228,0.00117,0.0838,0.866,102.218,0
5eKFD8KpOB5vA4OgcCrLwB,Mi Gente,0,209733,0.76,0.716,11,-6.36,0,0.0817,0.0223,0,0.231,0.469,105.007,0
5gpZ11alZaRKgtRqLoXBAU,Bonita,0,265933,0.774,0.873,5,-1.587,0,0.0418,0.0153,0.00506,0.293,0.845,96.033,0
5q4llC2NQOKWeERQAwAUnD,No Es Justo,0,251267,0.811,0.812,7,-4.47,1,0.0635,0.151,0.000362,0.152,0.689,87.98,0
5xBPdcmlOv8wVgQP8yNoZX,Machika,0,189653,0.642,0.837,4,-3.356,1,0.367,0.0489,0,0.0898,0.523,211.968,0
6B9H9LWziDrwZfbkb7jRxQ,Tranquila,0,199947,0.72,0.669,4,-6.244,0,0.207,0.0334,0,0.147,0.668,175.934,0
6Bnva79US5BwhcnKLFIELa,Morado,0,200667,0.881,0.696,11,-3.838,0,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
6COw1hVJLHlBoBX9QtF2rW,UN DIA (ONE DAY),0,232253,0.579,0.687,6,-8.23,0,0.0618,0.00491,0,0.181,0.392,168.157,0
6Ftj0xBLrniw0CvJMktknW,No Es Justo,0,251267,0.811,0.812,7,-4.47,1,0.0635,0.151,0.000362,0.152,0.689,87.98,0
6MJXF44zj0mlJNDaHVE7zN,Amarillo,0,158147,0.876,0.85,1,-5.75,0,0.163,0.0118,0.0067,0.111,0.962,122.666,0
6Me0qmezUFh8z3NXVDMI99,Ahora,0,254907,0.81,0.784,3,-3.223,0,0.0622,0.0874,0.000166,0.083,0.817,88.001,0
6Mua016jbMKamNlM8CID2e,Ahora,0,254907,0.81,0.784,3,-3.223,0,0.0622,0.0874,0.000166,0.083,0.817,88.001,0
6OptpswIFgu8yhbYn1qzK8,Tranquila,0,199947,0.72,0.669,4,-6.244,0,0.207,0.0334,0,0.147,0.668,175.934,0
6SHlTsAKikrAk849oaNSR4,Tranquila,0,199947,0.72,0.669,4,-6.244,0,0.207,0.0334,0,0.147,0.668,175.934,0
6VR3IkzsQ0DpuO8uISvY2g,Sin Compromiso,0,189027,0.774,0.914,7,-4.739,1,0.159,0.193,0,0.427,0.816,98.031,0
6b3AippDKmNU9ZpYv1u9L4,Rojo,0,151147,0.652,0.595,11,-4.04,1,0.117,0.15,0.000106,0.0836,0.421,172.277,0
6b4Q7u6ITCO2xKmwSDEsOd,Sigo Extrañándote,0,201280,0.896,0.859,11,-4.232,0,0.21,0.154,0.000109,0.212,0.938,93.016,0
6fsyHtrkW63VVXEbPXpAel,Ginza,0,171093,0.749,0.815,5,-6.381,0,0.083,0.228,0.00117,0.0838,0.866,102.218,0
6kkXeFtWti5EudyeL9yeHK,Bonita - Remix,0,322907,0.796,0.91,10,-0.39,0,0.0412,0.0107,4.43E-05,0.132,0.554,95.998,0
6qjPbCg3tKvUGK2UHjp8MR,Sin Compromiso,0,189027,0.774,0.914,7,-4.739,1,0.159,0.193,0,0.427,0.816,98.031,0
702ToQzceDK0oOWhHora3M,UN PESO,0,277107,0.627,0.675,5,-7.125,0,0.212,0.125,0,0.0784,0.961,79.31,0
763GSz0gMmhoGUycDy7q1A,Ahora,0,254907,0.81,0.784,3,-3.223,0,0.0622,0.0874,0.000166,0.083,0.817,88.001,0
77ljNW5zuXrxnN8iGHlkF8,Negro,0,182507,0.791,0.907,0,-2.223,1,0.0884,0.0132,0.211,0.245,0.828,164.107,0
7F05Bexov7LIBVYVLnJRiZ,Pierde Los Modales,0,201200,0.675,0.768,11,-3.467,0,0.26,0.229,0,0.117,0.591,180.053,0
7GgC1Us41zWycpKpFv34r1,Sigo Extrañándote,0,201280,0.896,0.859,11,-4.232,0,0.21,0.154,0.000109,0.212,0.938,93.016,0
7ID69hjzOgvBNs5Up3R83b,Azul,0,206373,0.842,0.828,6,-2.495,0,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
7JTkGWnnDdbO17QM66vhJ3,Reggaeton,0,158800,0.747,0.74,4,-4.325,0,0.191,0.0165,9.94E-05,0.101,0.552,176.062,0
2C9UclX1RERtWNHgrTO1Yv,The Business,0,164000,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,0
5sjQtkKnrWReTX8jnxwl7p,The Business,0,164000,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,0
1cgodvO3m2IwHLtQqCW1DZ,My December,0,260560,0.731,0.585,0,-9.275,1,0.0238,0.372,0.01,0.147,0.719,100.021,0
2rZXrvYUq9Zea9LXQ58lwo,Anyone,0,190779,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13E-06,0.113,0.584,115.884,0
5aH03buPZgLdYUKcTofkgw,Hold On,0,170813,0.658,0.634,1,-5.797,0,0.0413,0.0106,0,0.132,0.29,139.98,0
7Lm6kFMWGeLCe1OYsl3qRs,No Es Justo,0,251267,0.811,0.812,7,-4.47,1,0.0635,0.151,0.000362,0.152,0.689,87.98,0
7ftl9dmxXdRjVBJiWZERgz,En Lo Oscuro,0,194040,0.768,0.703,7,-11.106,0,0.128,0.313,0,0.12,0.781,93.99,0
7gbzcPZeyx1imGGOTGfs3C,Sigo Extrañándote,0,201280,0.896,0.859,11,-4.232,0,0.21,0.154,0.000109,0.212,0.938,93.016,0
7gqJoqs3OBue3msEc1zKks,Negro,0,182507,0.791,0.907,0,-2.223,1,0.0884,0.0132,0.211,0.245,0.828,164.107,0
7jzzso56jm7QzhJTH6drF4,Tranquila,0,199947,0.72,0.669,4,-6.244,0,0.207,0.0334,0,0.147,0.668,175.934,0
2oYKdWWRF5BhNswAMdERCv,Love Yourself,0,232627,0.759,0.401,4,-8.999,1,0.259,0.86,0,0.299,0.576,100.126,0
5UtYtIH3EEuIMWkKyUELpz,Heartbreaker - Single Version,0,262840,0.568,0.517,6,-7.316,0,0.0894,0.146,0,0.343,0.578,104.441,0
7lSuxxU2VAoxKiJmeIzsiS,Si Tu Novio Te Deja Sola,0,243560,0.717,0.46,3,-9.498,0,0.0711,0.521,0,0.0981,0.52,121.929,0
7siJOvQqsdJxTLJBDUgbJ1,Negro,0,182507,0.791,0.907,0,-2.223,1,0.0884,0.0132,0.211,0.245,0.828,164.107,0
7vowikaFigYIhnuOrt8KBJ,Bobo,0,209600,0.799,0.896,10,-2.67,1,0.0937,0.107,5.11E-05,0.13,0.771,89.031,0
7y60nwnOXGAn8E50yZPSYT,UN DIA (ONE DAY),0,232253,0.579,0.687,6,-8.23,0,0.0618,0.00491,0,0.181,0.392,168.157,0
3D4oxJdqzwNGGy0qbOZqlL,ROCKSTAR,0,181733,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.979,0
4WCTxXZLgOqF1cocHnmNt2,4x,0,140973,0.887,0.756,1,-3.909,1,0.238,0.082,0,0.337,0.574,130.161,0
636Xg2WyDATQ75zc9zXlLl,FIND MY WAY,0,139890,0.836,0.624,4,-6.75,0,0.184,0.187,0,0.138,0.7,103,0
3CVhUOyoJwz7LClZwNSHR3,Talking to the Moon,0,217867,0.523,0.607,1,-4.754,0,0.03,0.512,0,0.106,0.0651,145.837,0
7bBXvNPlkfwk8Y4azhxm4O,Life Goes On,0,247055,0.716,0.541,1,-7.909,1,0.149,0.0021,0,0.115,0.387,139.978,0
1isEADg1EJ9dqQUjsHjOhS,Mood Swings,0,213333,0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798,0
3MXopdUtwhQPxDOdj39oDA,Dior,0,216387,0.548,0.805,7,-5.732,1,0.351,0.212,0.000405,0.408,0.649,142.096,0
6ILjkEufgyZ7NyLnrpr6zr,What You Know Bout Love,0,160000,0.584,0.547,7,-8.502,0,0.382,0.655,1.64E-06,0.134,0.56,83.917,0
2spPLfhb8c7rPxz28IdeXR,A State Of Trance (ASOT 1012) - ASOT Yearmix 2020 Vinyl,0,34750,0.642,0.749,6,-7.06,0,0.289,0.0299,0,0.254,0.561,81.862,0
20JHbTe5ZP7liePg7wJ7xQ,Pata Abajo,0,245413,0.812,0.809,4,-3.489,0,0.0841,0.0197,0.000399,0.144,0.521,89.995,0
243jb092tx4s5UZntX2xhC,Playa,0,192192,0.772,0.514,6,-7.559,0,0.173,0.053,0,0.0888,0.523,169.938,0
2B4nQ6yvVVBMqfgOrYtubb,Wao,0,178266,0.709,0.595,0,-3.349,1,0.099,0.653,0.000253,0.134,0.747,174.004,0
2p2Q23iaaPSEa1tI6TsCVX,911,0,215891,0.795,0.655,7,-3.815,1,0.0422,0.076,1.76E-06,0.296,0.744,93.029,0
30d3QDKSRgsiPr8yenfSYK,¿Que Somos?,0,172285,0.737,0.709,1,-5.704,1,0.0941,0.163,0.00289,0.143,0.731,89.976,0
5CiWKzBkTveHezqY3TQmCW,Duvibes,0,180822,0.804,0.935,6,-5.261,1,0.0806,0.163,0.0135,0.544,0.794,93.977,0
5Yxlmh4fmu16ivEabEbD9l,Feliz de Mentira,0,191231,0.691,0.746,7,-3.234,0,0.045,0.0837,2.04E-06,0.0532,0.824,164.16,0
5u7twkeask1VIyDeNTElSU,Sal y Perrea,0,216510,0.786,0.899,10,-0.515,1,0.127,0.192,0.000189,0.299,0.813,90.025,0
6o4Gciys1ZIOQ2kDGnvKdm,PSL,0,175903,0.816,0.582,5,-4.64,0,0.0579,0.176,2.74E-05,0.176,0.873,89.977,0
6oSmQTvt30dgjTwd3VAXYK,Mi Ex,0,183547,0.864,0.611,0,-3.42,1,0.076,0.176,0.000501,0.0955,0.615,113.149,0
7g3ezLhEW38T80iydvEyQz,Te Acuerdas,0,227700,0.84,0.692,1,-2.182,1,0.0689,0.0871,0.0154,0.251,0.597,89.991,0
0o8cXVHP8U8XbRCGVveSyO,UN DIA (ONE DAY),0,232253,0.579,0.687,6,-8.23,0,0.0618,0.00491,0,0.181,0.392,168.157,0
1MXhJzizvSGUN9tDw4J5HS,Mi Gente,0,189440,0.774,0.687,11,-4.818,0,0.0585,0.0179,1.15E-05,0.128,0.309,104.961,0
1NspcHBRd9rbQ5Ec3FSQ03,Ginza - Anitta Remix,0,170360,0.82,0.833,10,-5.541,0,0.066,0.0561,0.00421,0.0749,0.841,101.97,0
1YVFLkZ6x0X3mloTkTmxLF,Azul,0,206373,0.842,0.828,6,-2.495,0,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
2RRvVglz8tjnaHdljrKTeb,Dónde Estarás,0,191973,0.828,0.763,1,-7.613,1,0.095,0.0741,0.0103,0.0882,0.861,90.004,0
2TqhuthYir5wIIIJKH5LQt,Bonita,0,265933,0.774,0.873,5,-1.587,0,0.0418,0.0153,0.00506,0.293,0.845,96.033,0
2u8OFtCDsutFApNvEEx7b5,Dónde Estarás,0,191973,0.828,0.763,1,-7.613,1,0.095,0.0741,0.0103,0.0882,0.861,90.004,0
4BYHDNOfogGUg3GvV9cSWu,Ginza - Anitta Remix,0,170360,0.82,0.833,10,-5.541,0,0.066,0.0561,0.00421,0.0749,0.841,101.97,0
5ahPGGGvr4kkQ12R4fhD4u,Safari,0,205600,0.689,0.675,0,-4.281,1,0.32,0.531,3.17E-06,0.115,0.604,180.077,0
6hjnuf2kJXTrFcgKhxkQUW,Azul,0,206373,0.842,0.828,6,-2.495,0,0.0696,0.101,0.00179,0.0579,0.653,94.015,0
7niXXokVzkvRw81pF4Q9Ad,LA CANCIÓN,0,242573,0.756,0.646,7,-5.795,1,0.319,0.152,1.81E-05,0.108,0.429,176.088,0
0aKWybdTBaEI5vnJlT2QUF,Hula Hoop,0,236493,0.799,0.818,6,-4.628,1,0.0801,0.113,0.00315,0.0942,0.951,175.998,0
1A6l8pQM1PH4tLpsth7DdE,Gasolina - Live,0,306720,0.669,0.865,1,-4.251,1,0.27,0.153,0,0.154,0.0814,96.007,0
4nluyir0jUAXJVWBzcrZDk,Hula Hoop,0,236493,0.799,0.818,6,-4.628,1,0.0801,0.113,0.00315,0.0942,0.951,175.998,0
5bz19n6MxrDKdD6KqT6x7e,Gasolina - Live,0,306720,0.669,0.865,1,-4.251,1,0.27,0.153,0,0.154,0.0814,96.007,0
12TdnhshyO0s3XqwSjoVGu,Kobe En LA,0,225787,0.767,0.757,1,-5.514,1,0.062,0.072,2.50E-06,0.336,0.573,96.062,0
3feyqaTHAhYRsaJWicG6f4,Kobe En LA,0,225787,0.767,0.757,1,-5.514,1,0.062,0.072,2.50E-06,0.336,0.573,96.062,0
4HdpcPFATP6heiXec1GWH0,CÓMO SE SIENTE - Remix,0,227520,0.807,0.606,3,-8.871,0,0.0872,0.0946,0,0.119,0.304,92.988,0
4npx4WeLmFjPHPicsKBbYz,CÓMO SE SIENTE - Remix,0,227520,0.807,0.606,3,-8.871,0,0.0872,0.0946,0,0.119,0.304,92.988,0
085UP4lwDG89BhgwlnlLRP,"Ay, DiOs Mío!",0,189840,0.715,0.706,11,-4.423,1,0.195,0.496,0.00134,0.106,0.522,179.997,0
0j8OvFK7pTrqlMytBXWiPn,"Ay, DiOs Mío!",0,189413,0.718,0.709,11,-4.394,1,0.188,0.502,0.000671,0.107,0.515,180.048,0
15OPIZaj8DruoqNxbDt9zO,Punto G,0,183160,0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000125,0.125,0.903,165.994,0
7AlrSql1QgoTDGtsOzQfeG,Punto G,0,183160,0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000125,0.125,0.903,165.994,0
2lsRTiENM1KOJqvL7VAMdC,Aquí Abajo,0,143933,0.642,0.437,4,-3.879,1,0.033,0.282,0,0.0921,0.619,147.964,0
39mVQ8yCsLtnQUIvzcUM4n,Dime Cómo Quieres,0,171360,0.84,0.667,11,-3.924,0,0.0314,0.348,0,0.261,0.89,124.881,0
3BfHf8u29qMg9j2ccGFRov,Dime Cómo Quieres,0,171360,0.84,0.667,11,-3.924,0,0.0314,0.348,0,0.261,0.89,124.881,0
72doRGnbUdC53ommv1xmi1,Dime Cómo Quieres,0,171360,0.84,0.667,11,-3.924,0,0.0314,0.348,0,0.261,0.89,124.881,0
2R0j15lZVbiZulnhJGEjQ5,2020 Year of Vision,0,176608,0.689,0.832,10,-6.377,0,0.392,0.0905,1.56E-05,0.309,0.682,161.866,0
0OYcjececNh1p8mSmmRhsf,2020 Year of Vision,0,176608,0.646,0.828,11,-6.448,0,0.432,0.115,6.57E-06,0.305,0.7,161.815,0
01CEOy139w9ZUZ8WsR48DP,Bobo,0,209600,0.799,0.896,10,-2.67,1,0.0937,0.107,5.11E-05,0.13,0.771,89.031,0
0CR0joQn5zAWn03xQsFNaQ,Negro,0,182507,0.791,0.907,0,-2.223,1,0.0884,0.0132,0.211,0.245,0.828,164.107,0
0VxcFpZcpeTSkpcYSoJUtS,Machika,0,189653,0.642,0.837,4,-3.356,1,0.367,0.0489,0,0.0898,0.523,211.968,0
0lfsHEXgtKw42ZzTdBqaG8,ODIO,0,270400,0.74,0.698,6,-3.838,0,0.0388,0.215,0,0.116,0.529,139.989,0
0qPNpOmyu3hi2V5OE2BC5d,Machika,0,189653,0.642,0.837,4,-3.356,1,0.367,0.0489,0,0.0898,0.523,211.968,0
0z4sAfOpZhpwC3ydesgl2X,Morado,0,200667,0.881,0.696,11,-3.838,0,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
11YyuN2dOXdpBSopb4oJXU,Sigo Extrañándote,0,201280,0.896,0.859,11,-4.232,0,0.21,0.154,0.000109,0.212,0.938,93.016,0
146J5cnSyZX46XeSvEc5hp,Reggaeton,0,158800,0.747,0.74,4,-4.325,0,0.191,0.0165,9.94E-05,0.101,0.552,176.062,0
1PAOvK5Kf1nt0Pazot9Hwr,MOJAITA,0,187333,0.449,0.843,0,-3.602,1,0.0992,0.0171,0,0.377,0.889,172.069,0
22KDqWgdhntgHezurEbEwH,Morado,0,200667,0.881,0.696,11,-3.838,0,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,0
2RUuz0xAoJdykG9Hwc7JT2,MOJAITA,0,187333,0.449,0.843,0,-3.602,1,0.0992,0.0171,0,0.377,0.889,172.069,0
2jSeAVNxozlluFtrWPAKtv,ODIO,0,270400,0.74,0.698,6,-3.838,0,0.0388,0.215,0,0.116,0.529,139.989,0
3DIjwPDBgSeaha1szazrmW,Bonita,0,265933,0.774,0.873,5,-1.587,0,0.0418,0.0153,0.00506,0.293,0.845,96.033,0
3G5ihq5Otqthoy9rMlKLj6,Pierde Los Modales,0,201200,0.675,0.768,11,-3.467,0,0.26,0.229,0,0.117,0.591,180.053,0
3UhBX04iog6VsV8PMbpreo,Bonita,0,265933,0.774,0.873,5,-1.587,0,0.0418,0.0153,0.00506,0.293,0.845,96.033,0
5LdtpdhHYIOOwet1xri2cP,Reggaeton,0,158800,0.747,0.74,4,-4.325,0,0.191,0.0165,9.94E-05,0.101,0.552,176.062,0
67s8XL5jW54nALTKb9MAa4,Bobo,0,209600,0.799,0.896,10,-2.67,1,0.0937,0.107,5.11E-05,0.13,0.771,89.031,0
10vg9Hv0Y965XvC8QxOSai,MMXX – VIII - Kornél Kovács Remix,0,262419,0.841,0.73,9,-8.391,1,0.0756,0.0142,0.847,0.171,0.717,123.02,0
0CUkx7g93TfNjhIHOnyKw1,Secreto,0,258800,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,0
18fHjJTXEsV0qI5TArfV13,Secreto,0,258800,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,0
02VPMOfCJjN8YEvh5RQyET,Shaky Shaky - Remix,0,234560,0.813,0.786,6,-4.133,0,0.154,0.107,0,0.238,0.828,175.908,0
08H5tfbhunOiVFV492eibn,Si Supieras,0,241880,0.691,0.894,9,-1.681,0,0.115,0.291,0,0.104,0.623,184.018,0
0LbPR8U0YAIPAQBDczMCzg,Ven Conmigo,0,220653,0.78,0.856,10,-5.316,0,0.0405,0.116,0,0.0595,0.712,120.049,0
0WWJOn0kVv90TyyStHisD3,La Nueva Y La Ex,0,197053,0.639,0.943,5,-3.542,1,0.136,0.0462,0,0.141,0.639,198.051,0
0jmwtcs1PRCghw5fW4dDpI,Si Supieras,0,241880,0.691,0.894,9,-1.681,0,0.115,0.291,0,0.104,0.623,184.018,0
0pjFC941shMT7B1Do0nxG3,Ven Conmigo,0,220653,0.78,0.856,10,-5.316,0,0.0405,0.116,0,0.0595,0.712,120.049,0
21rqAMGkLqvuIVxeD2O4tA,La Nueva Y La Ex,0,197053,0.639,0.943,5,-3.542,1,0.136,0.0462,0,0.141,0.639,198.051,0
2QDx1rY6vttUTbXnTHfGEQ,Adictiva,0,207853,0.787,0.771,4,-3.206,0,0.0563,0.291,5.65E-05,0.172,0.701,99.036,0
2Xz5NHF8pf1WK9wdyB5t5q,Con Calma,0,193227,0.737,0.86,8,-2.652,0,0.0594,0.11,1.94E-06,0.0574,0.656,93.989,0
2plDJcsLU4PLyalbZja35d,Que Tire Pa Lante,0,210520,0.659,0.901,7,-2.814,1,0.0358,0.0478,0,0.148,0.704,93.979,0
3DNnMuxzbPaCoiRjQyZXgJ,Shaky Shaky - Remix,0,234560,0.813,0.786,6,-4.133,0,0.154,0.107,0,0.238,0.828,175.908,0
3U1ICWt5fwPS3emxC7WWXw,La Rompe Corazones,0,204520,0.686,0.859,5,-2.595,0,0.0553,0.118,0,0.317,0.891,176.018,0
3iW5nWu1AI5ez5hsibyYuX,Gasolina - Live,0,306720,0.669,0.865,1,-4.251,1,0.27,0.153,0,0.154,0.0814,96.007,0
3tQoCD3IB1WBm99oTmJDcW,PROBLEMA,0,184507,0.773,0.8,10,-3.17,0,0.0987,0.0613,0.00403,0.0327,0.842,89.988,0
4TTXaOxsKErYfQDEmono0B,Gasolina - Live,0,306720,0.669,0.865,1,-4.251,1,0.27,0.153,0,0.154,0.0814,96.007,0
4aMTDr7P3az7CYofmthbQX,La Rompe Corazones,0,204520,0.686,0.859,5,-2.595,0,0.0553,0.118,0,0.317,0.891,176.018,0
4dEwy0kl1dWQs9qJI3OC5h,Que Tire Pa Lante,0,210520,0.659,0.901,7,-2.814,1,0.0358,0.0478,0,0.148,0.704,93.979,0
4p1D4nsB0UEFRyvWPxWV8B,PROBLEMA,0,184507,0.773,0.8,10,-3.17,0,0.0987,0.0613,0.00403,0.0327,0.842,89.988,0
5CGwMnFKhDLQ4wMeQhNj8B,Con Calma,0,193227,0.737,0.86,8,-2.652,0,0.0594,0.11,1.94E-06,0.0574,0.656,93.989,0
6qVaJjgSkgivJy0tL1GYSS,Adictiva,0,207853,0.787,0.771,4,-3.206,0,0.0563,0.291,5.65E-05,0.172,0.701,99.036,0
065bO5o5cjtfgaKL9XOz81,Costear - Remix,0,224507,0.753,0.505,2,-7.569,1,0.0641,0.105,0,0.109,0.36,149.015,0
0hFqzg1nDJ6u1gw0Nr3ls4,Dime A Ve,0,213200,0.773,0.753,10,-4.173,1,0.06,0.122,4.80E-05,0.102,0.56,179.983,0
1KJArc7r5skzyJDmRvTKnd,Dime A Ve,0,213200,0.773,0.753,10,-4.173,1,0.06,0.122,4.80E-05,0.102,0.56,179.983,0
1gBn5lKl2SrxVcetvob9Nd,CÓMO SE SIENTE - Remix,0,227520,0.807,0.606,3,-8.871,0,0.0872,0.0946,0,0.119,0.304,92.988,0
1pyl7Sx43AxOaYgI3laUGY,CÓMO SE SIENTE - Remix,0,227520,0.807,0.606,3,-8.871,0,0.0872,0.0946,0,0.119,0.304,92.988,0
2FLS6rgfuVPbmRyRr5r8ag,Costear - Remix,0,224507,0.753,0.505,2,-7.569,1,0.0641,0.105,0,0.109,0.36,149.015,0
3vLMp996L8jbY6Gzsshbqq,Cuando Bebe,0,253747,0.82,0.722,1,-3.736,0,0.056,0.0705,0,0.0851,0.797,98.016,0
4ChAbyPbIUD1fFkAwdJwmw,No Me Conoce - Remix,0,309120,0.804,0.786,10,-3.837,0,0.0735,0.144,0,0.0928,0.575,91.992,0
4RU0r5hnonG58XU4NqCBto,No Me Conoce - Remix,0,309120,0.804,0.786,10,-3.837,0,0.0735,0.144,0,0.0928,0.575,91.992,0
53MhG9wCfMQNOrkQa8eWpK,Cuando Bebe,0,253747,0.82,0.722,1,-3.736,0,0.056,0.0705,0,0.0851,0.797,98.016,0
1cDsZ8lRjmwRnr039lNeGb,Negro,0,182507,0.791,0.907,0,-2.223,1,0.0884,0.0132,0.211,0.245,0.828,164.107,0
1cfp936Rnz9dXhkkFb3HqK,Sigo Extrañándote,0,201280,0.896,0.859,11,-4.232,0,0.21,0.154,0.000109,0.212,0.938,93.016,0
6GgpwVdwzKHAhUj6EcqoXB,Pierde Los Modales,0,201200,0.675,0.768,11,-3.467,0,0.26,0.229,0,0.117,0.591,180.053,0
0UP74bUQHeRBrUmbsyMv8L,A Ella,0,198720,0.73,0.769,2,-4.936,1,0.178,0.244,2.06E-05,0.136,0.594,181.988,0
0pvSPStLuwwer7jh232CK9,Ahora Me Llama,0,233293,0.652,0.577,7,-5.273,0,0.0373,0.00947,4.02E-05,0.0905,0.123,135.009,0
1gEInxsAP0hRaSrTTz8Jx3,Hello,0,194933,0.802,0.839,7,-4.294,0,0.0592,0.465,5.18E-05,0.117,0.861,94.997,0
1hT9KrhhZaytGm5wyIeTRY,La Dama,0,208400,0.844,0.781,8,-5.856,0,0.188,0.122,0.000154,0.0925,0.734,100.01,0
2Gv3HJSezY4Tln815S7UZH,Créeme,0,214293,0.714,0.874,6,-3.576,1,0.0549,0.128,0.000146,0.105,0.648,96.998,0
3DJZ4gUNqtoAwciXdTfdUi,Hello,0,194933,0.802,0.839,7,-4.294,0,0.0592,0.465,5.18E-05,0.117,0.861,94.997,0
4RDKLALd7Tca7xpL7DMkmz,Ahora Me Llama,0,233293,0.652,0.577,7,-5.273,0,0.0373,0.00947,4.02E-05,0.0905,0.123,135.009,0
4nRdZtZUVr7x9nzu0XDqgH,"Ay, DiOs Mío!",0,189413,0.718,0.709,11,-4.394,1,0.188,0.502,0.000671,0.107,0.515,180.048,0
4rEC0G9LeNbUnabsfi2p3P,"Ay, DiOs Mío!",0,189413,0.718,0.709,11,-4.394,1,0.188,0.502,0.000671,0.107,0.515,180.048,0
5BLYXU2yTV0OfG4LxiuGTK,Casi Nada - Nando Pro Remix,0,203160,0.745,0.8,6,-5.008,0,0.0375,0.0447,0,0.222,0.763,102.009,0
65asGEqdVV3dZTKN0r3e8s,Casi Nada - Nando Pro Remix,0,203160,0.745,0.8,6,-5.008,0,0.0375,0.0447,0,0.222,0.763,102.009,0
6cDE7xhQZBSHNWB5RX0U9l,Créeme,0,214293,0.714,0.874,6,-3.576,1,0.0549,0.128,0.000146,0.105,0.648,96.998,0
6esfFB45QnUVvFHrA9WVNE,A Ella,0,198720,0.73,0.769,2,-4.936,1,0.178,0.244,2.06E-05,0.136,0.594,181.988,0
6kgLAaAxURbGgq2oaTkrx3,La Dama,0,208400,0.844,0.781,8,-5.856,0,0.188,0.122,0.000154,0.0925,0.734,100.01,0
4Lp5Sjz1eljsXtGmoNAwag,El madero,0,171263,0.565,0.894,0,-5.769,1,0.0388,0.007,5.27E-06,0.102,0.903,156.9,0
1vlqUjg7D110lPNyk158Tn,Punto G,0,183160,0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000125,0.125,0.903,165.994,0
